product_name	brands	nutrition_grade_fr	pnns_groups_1	energy_100g	fat_100g	saturated_fat_100g	carbohydrates_100g	sugars_100g	fiber_100g	proteins_100g	nutrition_score_fr_100g	sel_100g
Calin + à boire	Yoplait,Calin	B	boissons	69.55066921606118	1.1	0.7	10.8	9.9	0.07	2.4	1.0	0.09
Calin + à boire, Nature sucré (Maxi Format)	Yoplait,Calin	B	boissons	69.55066921606118	1.1	0.7	10.8	9.9	0.07	2.4	1.0	0.09
Petits Filous Fromage Frais, Strawberry & Apricot	Yoplait	B	a renseigner	87.95411089866157	2.774	2.0	11.43	10.0	0.0	5.0	1.0	0.0
Nature Sucré	Yoplait	C	lait et les produits laitiers	87.7151051625239	3.2	2.1	10.8	10.8	0.0	3.0	4.0	0.12
Nature sucré au sucre de canne	Yoplait	C	lait et les produits laitiers	87.95411089866157	3.16	2.1	11.66	10.8	0.0	3.0	4.0	0.12
Mini yop	Yoplait	B	a renseigner	71.94072657743786	1.3040000000000003	0.9	11.59	10.9	0.0	2.8	1.0	0.12
YOP&GO 4x250G CHOCOLAT	Yoplait	B	a renseigner	93.92925430210325	2.73	1.4	13.6	12.6	0.8	4.0	1.0	0.21
Yop Chocolat	Yoplait	B	a renseigner	93.92925430210325	2.73	1.4	13.6	12.6	0.8	4.0	1.0	0.21
Yaourts Sucrés Aromatisés	Yoplait,Yoplait Restauration	B	lait et les produits laitiers	67.39961759082217	1.0	0.7	10.1	10.0	0.32	3.4	0.0	0.13
Panier de Tentation fruits rouges 8x...	Yoplait	C	a renseigner	93.92925430210325	2.878	1.8	13.569999999999999	12.8	0.3	3.2	3.0	0.13
Petit Filou Gourde Fraise 80G	Yoplait	B	a renseigner	83.89101338432123	2.41	1.9	11.89	9.9	0.0	3.4	2.0	0.14
P'tit Yop à La Framboise	Yop	B	a renseigner	71.94072657743786	1.3040000000000003	0.9	11.59	10.9	0.0	2.8	1.0	0.12
Yaourts à boire chocolat	YOPLAIT	C	a renseigner	88.91013384321224	2.5699999999999994	1.3	12.84	12.5	0.6	3.9	3.0	0.24
P'tit Yop Yaourt à boire goût vanille les 6 bouteilles de 180 g	Yoplait	B	a renseigner	71.94072657743786	1.3040000000000003	0.9	11.59	10.9	0.0	2.8	1.0	0.12
Yaourt 100% Lait de Brebis sur lit de cerises	Yoplait	B	lait et les produits laitiers	86.04206500956023	2.0	1.8	12.1	11.5	0.0	4.5	2.0	0.11
Yaourt 100% lait de brebis sur lit de figue	Yoplait	B	lait et les produits laitiers	85.80305927342256	2.0	1.8	12.0	11.8	0.1	4.6	2.0	0.11
C'est bon de varier	Yoplait	B	a renseigner	83.89101338432123	2.08	1.8	12.280000000000001	11.1	0.0	4.5	2.0	0.11
Yaourts lait de chèvre myrtilles	Yoplait	C	a renseigner	97.99235181644359	3.6799999999999997	2.6	12.75	10.4	0.0	3.8	3.0	0.11
Petits filous tub's	Yoplait	B	a renseigner	90.10516252390057	2.92	1.9	12.36	10.9	0.1	3.3	2.0	0.13
Mini Banana	Del monte	B	a renseigner	94.88527724665391	2.3600000000000003	1.6	12.38	11.9	0.1	5.3	1.0	0.12
Petits Filous Gourdes	Yoplait	C	a renseigner	81.97896749521988	2.3099999999999996	1.9	11.620000000000001	10.5	0.3	2.9	3.0	0.12
Panier De Yoplait L'original	Yoplait	C	a renseigner	93.92925430210325	2.868	1.7	13.65	13.4	0.2	3.1	3.0	0.12
Panier De Yoplait	Yoplait	C	a renseigner	93.92925430210325	2.8480000000000003	1.7	13.719999999999999	12.8	0.2	3.2	3.0	0.13
Yaourts pêche mangue Panier de	Yoplait	C	a renseigner	92.97323135755258	2.956	1.7	13.280000000000001	13.2	0.2	3.2	3.0	0.12
Fromage frais fruits mixés	Petits Filous Fruits Mixés	B	a renseigner	93.92925430210325	2.27	1.6	11.91	11.4	0.1	5.3	1.0	0.12
P'tit yop	Yoplait	C	a renseigner	88.91013384321224	2.5699999999999994	1.3	12.84	12.5	0.6	3.9	3.0	0.24
Compote rhubarbe pomme avec morceaux	Lucien Georgelin	C	a renseigner	93.92925430210325	0.5800000000000001	0.05	19.35	22.0	0.0	0.6	5.0	0.03
Les Compotes A Ma Facon Rhubarbe Pomme Cuites Au Chaudron	Lucien Georgelin	C	a renseigner	93.92925430210325	0.68	0.5	18.99	21.6	0.0	0.6	5.0	0.03
140G Dessert Fruit Mirabelle / Pomme Bergam's	Dessert De Fruits	C	a renseigner	71.94072657743786	0.74	0.1	15.169999999999998	16.0	0.0	0.5	3.0	0.05
Délice d'Artichaut au Basilic à Tartiner	Lucien Georgelin	C	collation sales	88.4321223709369	7.3	4.0	7.0	3.6	0.647	0.5	10.0	1.5
Specialite De Cassis	Le jardin de corentin	B	a renseigner	0.0	0.39	0.1	7.38	27.0	5.6	0.6	0.0	0.05
LES FRUITS BIO pomme fraise	Destination Lucien Georgelin	B	a renseigner	9.082217973231357	0.1	0.01	10.2	7.2	2.0	0.4	0.0	0.254
Compotes Et Purées De Fruits	Destination	C	a renseigner	85.08604206500955	1.3000000000000003	0.1	15.35	15.0	0.0	1.1	4.0	0.03
Pur jus de pomme bio SAUTTER	Sautter	B	a renseigner	50.90822179732314	0.18	0.0	11.379999999999999	11.6	0.0	0.1	2.0	0.0
Yéti, 24 parfums fous	Yétigel	C	a renseigner	71.94072657743786	0.5	0.5	18.0	18.0	0.3	0.5	3.0	0.05
Yéti panachés bio	Yétigel,Yeti	C	a renseigner	71.94072657743786	0.0	0.0	18.0	18.0	0.3	0.0	3.0	0.0
Champignons de Paris émincés	Bonduelle	B	fruits et legumes	28.91969407265774	1.1629999999999998	0.1	2.8520000000000003	0.1	0.0	2.8	0.0	0.4
K-PHILUS CURE PLATEAU	K-philus	C	a renseigner	36.089866156787764	2.122	4.0	4.352	1.0	1.0	4.0	4.0	1.0
K-Philus bio chèvre - Lait fermenté		B	a renseigner	69.07265774378585	3.7540000000000004	4.1	5.124	4.5	0.0	3.9	2.0	0.0450000000000001
Yaourt aux framboises CLIMONT	Climont	C	a renseigner	97.99235181644359	3.9200000000000004	3.5	12.459999999999999	8.5	0.0	3.6	4.0	0.35
Lait Ribot Fermier Le Craulois 1L Ferme de la Craulee	Leader Price	B	lait et les produits laitiers	65.96558317399618	4.5	2.3	4.7	4.6	0.0	3.6	1.0	0.0
Yaourt Fraise Entier Brassé	Vilactée	B	lait et les produits laitiers	85.08604206500955	2.44	1.8	11.12	8.2	0.2	4.6	1.0	0.1
Yaourt Vanille Entier Brassé	Vilactée	B	lait et les produits laitiers	91.06118546845124	3.2339999999999995	2.08	10.85	8.9	0.0	4.6	2.0	0.1
Chili con carne	Maison Prosain	B	aliments composes	97.03632887189292	2.3	0.6	12.7	1.6	0.6960000000000001	6.3	1.0	0.81
Sarrasin aux légumes - au chêvre et aux olives noires	ProSain	C	aliments composes	97.03632887189292	5.1	1.48	9.1	1.7	1.3559999999999999	3.7	3.0	0.7
Graines Et Céréales Cuisinées	Prosain	B	a renseigner	28.91969407265774	0.5229999999999999	0.5	3.7199999999999998	2.1	0.0	2.2	1.0	0.63
Haricots Blancs Lingots	Maison prosain,Maison Prosain	B	cereales et pommes de terre	94.88527724665391	0.5	0.5	12.0	0.5	0.696	7.3	1.0	1.0
Lentilles Vertes Bio Cuisinées aux Petits Légumes	Prosain	B	a renseigner	75.04780114722753	1.97	0.0	8.18	0.2	0.0	5.0	1.0	1.0
72CL Haricots Verts Extra Fins	Prosain	C	a renseigner	23.900573613766728	0.41	0.5	2.7600000000000002	0.9	0.0	1.4	3.0	0.7
Sauce Tomate au Basilic	Prosain	B	matieres grasses et les sauces	51.38623326959847	3.3	0.5	3.0	2.8	0.782	1.6	2.0	0.46
Sauce Tomate Chèvre et Miel	Prosain	C	matieres grasses et les sauces	97.03632887189292	4.5	1.7	11.0	6.7	0.67	3.0	6.0	0.96
SAUCE TOMATE AUX PLANTES AROMATIQUES	Prosain	B	a renseigner	49.95219885277246	1.5899999999999999	0.1	6.699000000000001	5.8	0.0	1.9	2.0	0.57
Purée De Tomate Mi Concentrée à15%	Prosain	C	matieres grasses et les sauces	80.06692160611854	2.6	0.1	11.09	9.7	0.0	2.8	3.0	1.7
Sauce tomate au basilic	Maison Prosain,Pro Sain	B	matieres grasses et les sauces	51.38623326959847	3.3	0.5	3.0	2.8	0.782	1.6	2.0	0.46
Coulis de tomates	Maison Prosain	B	fruits et legumes	54.97131931166348	0.5	0.1	11.0	6.9	0.469	1.9	1.0	1.6
Ratatouille à la Catalane	ProSain	C	aliments composes	92.49521988527724	7.2	1.0	5.3	5.2	0.64	1.5	4.0	0.49
Flageolets	Prosain	B	cereales et pommes de terre	97.99235181644359	0.9	0.5	13.0	0.5	0.626	6.4	1.0	0.76
Haricots Coco Cuisines Tomates	Prosain	B	a renseigner	77.91586998087953	2.37	0.5	9.010000000000002	2.6	0.0	4.1	0.0	0.5
Couscous aux 7 légumes	ProSain	C	aliments composes	41.58699808795411	0.8	0.2	7.2	2.8	0.4699999999999999	1.3	4.0	0.970000000000001
Couscous aux 7 légumes	Prosain	C	aliments composes	53.298279158699806	1.3	0.2	8.1	2.6	0.33999999999999997	2.2	3.0	0.97
Tajine BIO à l'Orientale aux Pruneaux et aux Amandes	Prosain	B	aliments composes	76.7208413001912	2.2	0.3	12.0	4.0	0.841	2.4	1.0	0.61
Tajine Aux 7 Legumes Du Soleil	Pro sain	B	a renseigner	68.11663479923519	3.29	0.3	6.139999999999999	6.4	0.0	1.7	2.0	0.56
Ravioli Légumes sauce Toscane	ProSain	C	cereales et pommes de terre	83.41300191204589	1.7	0.4	14.0	2.6	0.75	2.4	3.0	0.82
Raviolis au boeuf sauce napolitaine 	Maison prosain	B	cereales et pommes de terre	75.2868068833652	1.7	0.8	9.7	1.9	0.43099999999999994	4.5	0.0	0.56
Ravioli Légumes sauce Toscane	ProSain	C	cereales et pommes de terre	83.41300191204589	1.7	0.4	14.0	2.6	0.75	2.4	3.0	0.82
Chili Con Carne BIO  recette Tex-Mex	Prosain	B	aliments composes	82.93499043977054	2.7	0.9	8.6	3.6	0.54	6.0	2.0	0.92
Sauce Bolognaise Bœuf des Pyrenées	Maison ProSain	B	a renseigner	76.48183556405354	2.4	0.7	7.3	3.8	0.1	6.3	0.0	0.81
Sauce Tomate Pomodoro	Pro sain	C	a renseigner	87.95411089866157	4.1899999999999995	0.9	9.459999999999999	4.1	0.0	1.4	3.0	0.55
Sauce Arrabiata Tomates Coeur de Boeuf	Prosain	B	matieres grasses et les sauces	71.70172084130019	4.4	0.7	7.0	3.2	1.47	1.0	1.0	0.38
Sauce Amatriciana	ProSain	B	matieres grasses et les sauces	67.63862332695984	4.0	0.6	6.9	3.2	0.9	1.1	1.0	0.4
Cassis ¨Pur Jus	ProSain	B	a renseigner	46.84512428298279	0.5	0.1	12.0	7.0	0.101	0.5	1.0	0.01
Jus De 5 Superfruits	Pro sain	B	a renseigner	60.94646271510516	1.15	0.1	10.360000000000001	9.7	0.0	0.5	2.0	0.02
Puree Pommes Creme Marrons 806G	Maison ProSain	C	a renseigner	97.99235181644359	2.5700000000000003	0.1	15.48	15.0	0.0	0.5	4.0	0.02
Purée Pommes Poires Williams	Prosain	B	a renseigner	54.97131931166348	0.73	0.1	10.330000000000002	10.0	0.0	0.5	2.0	0.01
Crevettes entières cuites réfrigérées	Delpierre,Delabli	C	poisson viande oeufs	89.38814531548756	0.8	0.0	0.0	0.0	0.0	22.0	3.0	1.8
Crevettes entières cuites réfrigérées	Sans marque,Delabli	C	poisson viande oeufs	89.38814531548756	0.8	0.0	0.0	0.0	0.0	22.0	3.0	1.8
Crevettes entières	Delpierre	C	poisson viande oeufs	89.38814531548756	0.8	0.0	0.0	0.0	0.0	22.0	3.0	1.8
crevettes entières	Delpierre	C	poisson viande oeufs	89.38814531548756	0.8	0.0	0.0	0.0	0.0	22.0	3.0	1.8
Crevettes entières	Delpierre	C	poisson viande oeufs	89.62715105162523	0.0	0.0	0.0	0.0	0.05	22.0	3.0	1.7
Crevettes	Sans marque,Delabli	C	poisson viande oeufs	94.16826003824092	0.0	0.0	0.0	0.0	0.05	22.0	3.0	1.7
Gambas	Delpierre	B	poisson viande oeufs	69.78967495219885	0.0	0.0	0.0	0.0	0.13999999999999999	17.0	1.0	1.6
Apéro L'Apéri Crevett'	Delpierre	C	poisson viande oeufs	65.72657743785851	1.0	0.2	1.2	0.6	0.19	13.0	3.0	2.0
Crevettes entières	Delpierre	C	poisson viande oeufs	89.38814531548756	0.8	0.0	0.0	0.0	0.0	22.0	3.0	1.8
Gambas Royales	Delpierre	B	poisson viande oeufs	69.78967495219885	0.0	0.0	0.0	0.0	0.13999999999999999	17.0	1.0	1.6
crevettes déjà décortiquées	Delpierre	B	poisson viande oeufs	56.64435946462715	0.0	0.0	0.6	0.0	0.1	13.0	2.0	1.7
Queues de Gambas Sauvages	Delpierre	B	poisson viande oeufs	86.9980879541109	0.8	0.3	0.0	0.0	0.0	20.0	0.0	1.0
Ratatouille 	Les mets de Provence	C	aliments composes	81.73996175908222	6.0	0.7	5.4	4.1	0.53	0.8	4.0	0.7
Sauce 6 légumes aux herbes de Provence bio	Les Mets de Provence	C	matieres grasses et les sauces	79.82791586998087	5.7	0.6	6.3	4.9	0.05	1.0	6.0	1.3
Sauce Bolognaise	Sol'via	C	matieres grasses et les sauces	92.49521988527724	4.1	0.4	9.0	7.5	0.57	4.8	4.0	1.0
Sauce Tomate Au Basilic	Solvia	C	a renseigner	56.883365200764814	2.2399999999999998	0.464	7.104999999999999	5.8	0.0	1.5	4.0	0.739999999999999
Sauce Pizza Au Basilic Et a L'origan	U	C	a renseigner	43.021032504780116	0.56	0.02	8.11	7.9	0.0	1.8	3.0	0.9
Vichy - Deodorant Bille 24H Sans Sels D'aluminium	Vichy	B	a renseigner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pechalou, Yaourts au lait entier aromatises vanille de Madagascar, les 4 pots de	Pechalou	C	a renseigner	94.88527724665391	3.0200000000000005	2.2	13.190000000000001	12.4	0.0	3.8	3.0	0.13
Yaourts aromatisés Café Robusta	Pechalou	C	a renseigner	97.99235181644359	3.45	2.8	13.059999999999999	13.0	0.0	3.76	3.0	0.13
Yaourts nature au lait bio de Dordogne	Péchalou	B	lait et les produits laitiers	64.77055449330784	3.7	2.5	4.0	4.0	0.25	3.7	0.0	0.13
Yaourt Vanille Entier	Laiterie le gall	C	a renseigner	85.08604206500955	2.94	2.3	11.66	10.3	0.0	3.2	4.0	0.13
Choux Cuisinés	HDC Production	C	a renseigner	32.026768642447415	0.5199999999999999	1.3	3.22	0.0	0.0	0.4	6.0	1.2
Ice Tea péche	SUN	D	boissons	23.183556405353727	0.0	0.0	5.7	5.5	0.01	0.1	8.0	0.0499999999999999
Energy Drink 	Sans marque,Refresco	E	boissons	44.69407265774378	0.0	0.0	11.0	11.0	0.05	0.1	15.0	0.2
Sauce nuoc mâm	Asia Traiteur	D	matieres grasses et les sauces	72.89674952198853	0.012	0.002	15.6	15.2	0.491	1.6	13.0	4.6
Saliere sel fin	Les mousquetaires	C	a renseigner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	100.0
Biere Blonde	Grain d orge	B	a renseigner	0.0	0.0	0.0	29.7	0.0	0.0	0.0	0.0	0.0
Yaout sans morceaux brassés aux fruits	Monoprix	C	lait et les produits laitiers	93.92925430210325	3.04	2.0	13.6	12.8	0.1	2.88	3.0	0.104
Yaourts nature		B	lait et les produits laitiers	68.59464627151051	3.4	2.3	5.4	4.5	0.0	4.1	0.0	0.14
Lais frais microfiltré entier	Monoprix &quot;Gourmet&quot;	B	lait et les produits laitiers	64.2925430210325	3.6	2.2	4.8	4.8	0.05	3.2	2.0	0.1
Lait frais microfiltré demi-écrémé 	Monoprix Gourmet	B	lait et les produits laitiers	46.606118546845124	1.6	1.0	4.8	4.8	0.05	3.2	0.0	0.1
Poisson  blanc et riz basmati courgette carotte	Monoprix	B	a renseigner	99.66539196940727	3.1	1.3	12.0	1.0	0.76	5.8	1.0	0.58
Salade de fruits	Monop' Daily	B	a renseigner	44.93307839388145	0.2	0.0	10.469999999999999	9.0	1.1	0.8	0.0	0.02
Mangue	Monoprix	B	a renseigner	65.96558317399618	0.8089999999999999	0.0	13.01	14.0	1.6	0.8	1.0	0.0
Fromage frais aux fruits	Monoprix	B	a renseigner	96.08030592734225	2.3	1.6	12.0	12.0	0.06999999999999999	6.7	0.0	0.08
Soupe de Légumes, certifié AB	Monoprix bio	B	a renseigner	31.070745697896747	1.1800000000000002	0.4	4.322	1.8	0.8	0.5	1.0	0.63
Yaourt nature bio	Monoprix	B	lait et les produits laitiers	68.59464627151051	3.4	2.3	5.4	4.5	0.0	4.1	0.0	0.14
Crevettes entières	Monoprix	C	poisson viande oeufs	89.62715105162523	0.0	0.0	0.0	0.0	0.05	22.0	3.0	1.7
Purée de courgettes à la coriandre	Monoprix	B	a renseigner	63.09751434034417	3.5	2.5	4.959999999999999	1.8	1.4	2.5	2.0	0.55
Purée de pommes de terre	Monoprix	C	a renseigner	87.95411089866157	4.96	3.6	8.053999999999998	1.8	1.4	2.3	4.0	0.6
Soupe aux 5 légumes au beurre AOP Charentes-Poitou et à la crème fraîche	Monoprix Gourmet	B	a renseigner	42.06500956022944	1.7	1.8	5.02	1.7	1.8	0.6	1.0	0.6
Purée pomme de terre pointe de muscade	Monoprix	B	a renseigner	74.09177820267686	3.7700000000000005	1.6	6.1899999999999995	1.2	1.4	1.7	1.0	0.62
Lait Demi-Écrémé	Monoprix,Groupe Casino	B	lait et les produits laitiers	46.606118546845124	1.6	1.1	4.7	4.7	0.13999999999999999	3.3	0.0	0.12
Chicorée café - Doux réveil	Monoprix	B	a renseigner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lait Demi-Écrémé	Monoprix,Monoprix Exploitation,Groupe Casino	B	lait et les produits laitiers	46.606118546845124	1.6	1.1	4.7	4.7	0.13999999999999999	3.3	0.0	0.12
Lait Demi-Écrémé	Monoprix,Groupe Casino	B	lait et les produits laitiers	46.606118546845124	1.6	1.1	4.7	4.7	0.13999999999999999	3.3	0.0	0.12
Limonade a l'arôme naturel de citron et de citron vert	Monoprix	B	a renseigner	32.98279158699809	0.15	0.0	6.590000000000001	8.3	0.0	0.0	1.0	0.0
Bolognese piccante con Ricotta	Monoprix	C	matieres grasses et les sauces	92.01720841300191	5.0	1.4	7.3	4.3	0.6	3.5	3.0	0.69088
Sugo alla siciliana	Monoprix Gourmet	B	matieres grasses et les sauces	75.04780114722753	3.617	0.9	7.236	3.8	1.9	1.8	0.0	0.88
Yaourt à la vanille 	Monoprix bio,Monoprix	C	lait et les produits laitiers	94.88527724665391	3.4	2.4	13.0	12.0	0.06	3.0	4.0	0.1
Yaourt aromatisé citron	Monoprix Bio,Monoprix	C	lait et les produits laitiers	95.12428298279158	3.4	2.4	13.0	12.0	0.0	3.0	4.0	0.1
Mangue	Monop'daily	B	a renseigner	65.96558317399618	0.8089999999999999	0.0	13.01	14.0	1.6	0.8	1.0	0.0
Petites crevettes roses	Monoprix	C	poisson viande oeufs	70.74569789674952	0.65	0.0	0.0	0.0	0.13999999999999999	16.0	3.0	1.9
Queues de crevettes cocktail cuites & partiellement décortiquées	Monoprix	B	poisson viande oeufs	85.08604206500955	0.65	0.0	0.5	0.0	0.0	19.0	2.0	1.6
Nectar gourmand fraise	Monoprix Gourmet	E	boissons	50.90822179732314	0.05	0.0	11.49	11.0	0.5	0.5	16.0	0.0
Framboise grenade light	Monoprix	B	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Boisson à l'aloe vera avec pulpe	Monoprix	E	boissons	52.82026768642447	0.0	0.0	13.0	5.2	0.24	0.0	12.0	0.03
Lait Demi-Écrémé	Monoprix,Groupe Casino	B	lait et les produits laitiers	46.606118546845124	1.6	1.1	4.7	4.7	0.13999999999999999	3.3	0.0	0.12
Yaourt de brebis saveur citron	Monoprix	B	lait et les produits laitiers	90.5831739961759	2.72	2.08	11.2	9.6	0.06	5.2	2.0	0.12
Cranberry	Monoprix	E	boissons	40.63097514340344	0.0	0.0	10.0	10.0	0.004	0.0	13.0	0.03
Yaourt saveur fraise	Monoprix	C	lait et les produits laitiers	92.73422562141491	1.8	1.3	15.0	15.0	0.08	3.9	3.0	0.17
Oeufs de lompe noirs	Monoprix	C	a renseigner	69.31166347992351	3.1	0.8	1.6	0.0	0.6299999999999999	8.7	5.0	5.3
Jus de pruneau	Monoprix bio	B	a renseigner	76.0038240917782	1.2030000000000003	0.0	12.33	13.0	1.8	0.0	0.0	0.0
100% pur jus Carotte	Monoprix bio	B	a renseigner	32.026768642447415	0.13	0.0	6.408000000000001	7.3	0.0	0.5	1.0	0.13
Crevette Bio	Monoprix bio	B	a renseigner	85.08604206500955	0.7150000000000001	0.2	0.71	0.0	0.0	20.0	1.0	1.30012
Lait demi-écrémé stérilisé UHT	Monoprix bio	B	a renseigner	45.88910133843212	1.5350000000000001	1.1	4.799999999999999	4.7	0.0	3.3	0.0	0.12
Sauce tomate aux cèpes	Monoprix Gourmet	C	a renseigner	61.90248565965583	2.68	0.2	6.6899999999999995	4.1	0.0	1.9	4.0	1.2
Yaourt brassé citron vert & note de menthe	monop daily	B	a renseigner	97.99235181644359	3.6	2.0	13.0	12.0	0.21000000000000002	3.4	2.0	0.15
Yaourt de brebis à la vanille	Monoprix	B	lait et les produits laitiers	85.80305927342256	2.9	2.1	10.0	8.0	0.321	5.0	1.0	0.1
Yaourt au lait de brebis vanille	Monoprix	B	lait et les produits laitiers	85.80305927342256	2.8	2.1	10.0	8.0	0.321	5.0	1.0	0.1
Velouté Champignonsde Paris	Monoprix Bio	C	a renseigner	97.99235181644359	5.48	0.6	8.733	0.0	0.7	0.6	3.0	0.61
Ananas Citron Vert Gingembre	Monoprix	E	boissons	48.996175908221794	0.0	0.0	11.46	11.0	0.0	0.3	15.0	0.0
Miel L'apiculteur d'Itxassou	Miel L'apiculteur d'Itxassou	B	a renseigner	49.95219885277246	0.21000000000000002	0.0	10.760000000000002	10.0	0.0	0.0	2.0	0.0
La sauce Harissa	Shimon ariche	C	matieres grasses et les sauces	69.07265774378585	1.5	0.3	5.0	2.2	0.525	2.8	9.0	7.0
Harissa GM	Shimon ariche	C	a renseigner	69.07265774378585	2.8099999999999996	0.3	7.2700000000000005	2.2	0.0	2.8	9.0	7.0
Guaraná ara	ara	E	boissons	43.977055449330784	0.0	0.0	10.8	10.8	0.05	0.0	15.0	0.02
Eau Minerale Naturelle Des Vosges Du Nord	Celtic	B	a renseigner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
Ketch'up Piment D'espelette	Copyr	C	a renseigner	76.0038240917782	0.37120000000000003	0.04	17.490000000000002	16.0	0.0	0.8	9.0	1.4
Sélectionné par votre magasin Pur Ketchup tomate au piment d'Espelette le pot de 275 g	Pur Ketchup	C	a renseigner	76.0038240917782	0.37120000000000003	0.04	17.490000000000002	16.5	0.01	0.8	9.0	1.4
Ketch'up	France	C	a renseigner	92.97323135755258	0.76	0.01	18.84	20.4	21.3	0.6	5.0	1.2
Crabe royal	Le Monde du Crabe	B	poisson viande oeufs	79.11089866156787	0.5	0.1	0.3	0.1	0.05	18.1	1.0	1.4
Thé Vert	Gunpowder	B	a renseigner	4.063097514340344	0.012	0.0	0.5499999999999999	0.0	0.0	0.0	0.0	0.0
Sauce de Piment Sriracha	Coq	D	a renseigner	99.90439770554492	0.5399999999999999	0.0	21.509999999999998	20.0	0.0	0.0	15.0	3.5
Gingembre Rose Sushi Cock	Cock	C	a renseigner	7.887189292543021	0.93	0.1	1.863	0.1	0.85	0.19	8.0	2.19
Thon Albacore au naturel	Les Mouettes d'Arvor	C	poisson viande oeufs	82.21797323135755	1.0	0.26	0.5	0.5	0.0	19.0	3.0	1.7
Soupe de poisson	Les Mouettes d'Arvor	B	aliments composes	48.2791586998088	2.4	0.5	1.1	0.4	0.5599999999999999	5.9	0.0	0.9
St Hubert Les Petits Plaisirs Spécialités fermentées soja aux fruits les 6 pots de 100 g	St Hubert Les Petits Plaisirs	B	a renseigner	88.91013384321224	2.0	1.6	13.469999999999999	14.0	0.0	6.2	2.0	0.09
Soja Fraise, Framboise, Mûre	St hubert	B	boissons	45.88910133843212	1.28	0.1	6.539999999999999	6.8	0.0	1.5	1.0	0.02
Les Petits Plaisirs Soja Multifruit	St Hubert	E	boissons	44.69407265774378	0.7	0.1	8.0	5.8	0.341	1.5	11.0	0.03
Yaourt à boire vanille	Daunature	C	lait et les produits laitiers	84.8470363288719	3.2	2.2	10.7	9.6	0.11000000000000001	2.9	4.0	0.08
Smoothie Daunature Fraises Bananes	Daunature	B	a renseigner	52.10325047801147	0.43999999999999995	0.06	10.98	10.5	0.0	0.5	2.0	0.06
Jambon Comté salade et crudité vinaigrette allégée aux herbes	Daunat	B	aliments composes	91.30019120458891	4.4	2.6	5.8	1.4	0.77	6.0	1.0	0.4
Poulet rôti Emmental salade et crudités sauce moutarde à l'ancienne	Daunat	B	aliments composes	86.04206500956023	3.5	1.9	4.7	1.4	0.55	7.7	0.0	0.5
Poulet rôti salade crudité sauce caesar	Daunat	B	aliments composes	89.38814531548756	5.1	1.1	5.3	2.9	1.01	4.7	2.0	0.6
Salade Crudités Surimi Oeuf sauce Cocktail	Daunat	B	aliments composes	95.84130019120458	6.8	0.9	3.9	2.3	1.2760000000000002	4.0	1.0	0.6
Lait Des Hautes-alpes	Laiterie le gall	B	a renseigner	45.88910133843212	1.5350000000000001	1.0	4.799999999999999	4.8	0.0	3.2	0.0	0.13
Airlux Airlux Domino Vitroceramique 2 Foyers Tdv43H	Danone	B	a renseigner	99.90439770554492	2.9799999999999995	1.9	14.440000000000001	13.4	0.2	3.6	2.0	0.05
Moutarde douce à l'estragon	U,Les Saveurs U	D	matieres grasses et les sauces	96.5583173996176	6.3	0.3	2.7	1.9	0.457	6.0	11.0	4.5
Velouté carottes-tomates	Maison malartre	C	aliments composes	54.97131931166348	2.23	1.0	6.655000000000001	4.0	0.0	1.4	3.0	0.7
Yaourt Gros Lait FERME DE KERHEU, pot de	Ferme de kerheu	B	a renseigner	63.09751434034417	3.464	2.1	4.228	4.7	0.0	4.1	1.0	0.0
Faisselle 5+1GT	Le Ventoux	B	a renseigner	99.90439770554492	5.04	4.7	7.609999999999999	2.0	0.0	5.1	2.0	0.07
Yaourt	Ferme Des Peupliers	C	a renseigner	20.076481835564053	1.248	2.0	2.4240000000000004	5.0	2.0	10.0	3.0	2.0
Yaourt Citron 2x	Ferme Des Peupliers	C	a renseigner	97.99235181644359	2.66	1.1	15.219999999999999	14.3	0.0	3.2	4.0	0.2
Yaourts à la poire	Ferme des peupliers	C	lait et les produits laitiers	98.47036328871893	2.6	1.1	15.5	14.1	0.0	3.2	4.0	0.11
Yaourt parfum poire	La Ferme des Peupliers	C	a renseigner	97.99235181644359	2.78	1.1	14.9	14.1	0.0	3.2	4.0	0.11
yaourt framboise	ferme des peupliers	C	a renseigner	97.99235181644359	2.6500000000000004	1.1	14.940000000000001	14.5	0.0	3.3	3.0	0.14
Yoghurt with a blueberry puree layer	Ferme des peupliers	C	lait et les produits laitiers	98.94837476099426	2.6700000000000004	1.1	15.2	14.7	0.0	3.2	4.0	0.16
Myrtille Yaourt au lait du jou	Ferme Des Peupliers	B	a renseigner	98.94837476099426	2.7399999999999998	1.2	14.809999999999999	13.5	0.0	3.3	2.0	0.15
Bisque de homard LA SABLAISE	La Sablaise	B	a renseigner	32.026768642447415	2.29	0.3	5.290000000000001	0.5	0.0	4.6	0.0	0.61
Terrine de poulet aux petits légumes	Henri Raffin	C	poisson viande oeufs	68.59464627151051	1.0	1.0	2.3	1.0	0.27999999999999997	13.0	3.0	2.0
